"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26944047,1,26965182
2017,26944057,1,26965192
2017,26944056,1,26965191
2017,26944376,1,26965511
2017,26944610,1,26965745
2017,26944760,8,26965895
2017,26944768,1,26965903
2017,26945071,1,26966206
2017,26945364,1,26966500
2017,26945504,1,26966639
2017,26945867,1,26967003
2017,26945890,1,26967026
2017,26945902,1,26967038
2017,26945937,1,26967074
2017,26945935,1,26967071
2017,26945936,1,26967072
2017,26945999,1,26967135
2017,26946238,1,26967374
2017,26946344,1,26967480
2017,26946349,1,26967486
2017,26946455,1,26967591
2017,26946467,1,26967603
2017,26946549,1,26967685
2017,26946654,1,26967790
2017,26946688,1,26967825
2017,26947046,1,26968183
2017,26947215,1,26968352
2017,26947217,1,26968354
2017,26947218,1,26968355
2017,26947358,1,26968496
2017,26947401,1,26968538
2017,26947553,1,26968691
2017,26947606,1,26968740
2017,26940726,1,26961856
2017,26940787,1,26961918
2017,26940815,1,26961945
2017,26941134,1,26962264
2017,26941532,1,26962661
2017,26941529,1,26962658
2017,26941728,1,26962858
2017,26942178,1,26963309
2017,26942525,1,26963658
2017,26942761,1,26963895
2017,26942896,1,26964030
2017,26943530,6,26964664
2017,26944045,1,26965180
2017,26945574,1,26966708
2017,26946095,1,26967231
2017,26946102,1,26967238
2017,26946153,1,26967289
2017,26946154,1,26967290
2017,26946233,1,26967369
2017,26946254,1,26967390
2017,26946253,1,26967389
2017,26946341,1,26967477
2017,26946568,1,26967704
2017,26940582,1,26961712
2017,26940580,1,26961710
2017,26940702,1,26961832
2017,26940785,1,26961915
2017,26940800,1,26961930
2017,26940850,1,26961980
2017,26940887,1,26962018
2017,26940921,1,26962050
2017,26941062,1,26962192
2017,26941106,1,26962236
2017,26941150,1,26962280
2017,26941153,1,26962283
2017,26941171,1,26962301
2017,26941204,1,26962334
2017,26941218,1,26962348
2017,26941248,1,26962380
2017,26941266,1,26962396
2017,26941280,1,26962410
2017,26941287,1,26962417
2017,26941391,3,26962521
2017,26941488,1,26962618
2017,26941510,1,26962639
2017,26941634,5,26962764
2017,26941731,1,26962861
2017,26941725,1,26962856
2017,26941730,1,26962860
2017,26941723,1,26962853
2017,26941722,1,26962852
2017,26941729,1,26962859
2017,26941745,1,26962875
2017,26941813,1,26962943
2017,26941812,1,26962942
2017,26941985,1,26963115
2017,26942175,1,26963305
2017,26942722,1,26963854
2017,26942819,22,26963953
2017,26942846,1,26963980
2017,26943094,1,26964229
2017,26943302,1,26964436
2017,26943519,1,26964653
2017,26943517,1,26964651
2017,26943555,1,26964689
2017,26943684,1,26964820
2017,26943801,1,26964936
2017,26943967,1,26965103
2017,26943964,1,26965099
2017,26944001,3,26965136
2017,26944004,3,26965139
2017,26944078,1,26965215
2017,26944437,1,26965571
2017,26944438,1,26965573
2017,26944451,7,26965586
2017,26944472,1,26965607
2017,26944476,1,26965611
2017,26944618,1,26965753
2017,26944616,1,26965752
2017,26944620,1,26965755
2017,26944719,1,26965854
2017,26944724,1,26965859
2017,26944754,1,26965889
2017,26944761,25,26965896
2017,26944817,1,26965952
2017,26944823,1,26965958
2017,26944822,3,26965957
2017,26944834,1,26965969
2017,26944953,6,26966088
2017,26945046,1,26966181
2017,26945052,1,26966187
2017,26945068,1,26966203
2017,26945091,1,26966226
2017,26945200,1,26966335
2017,26945319,1,26966453
2017,26945334,1,26966469
2017,26945343,1,26966478
2017,26945409,1,26966544
2017,26945411,1,26966546
2017,26945407,1,26966542
2017,26945440,1,26966575
2017,26945442,1,26966577
2017,26945469,5,26966604
2017,26945477,1,26966612
2017,26945740,1,26966875
2017,26945781,1,26966918
2017,26945823,1,26966959
2017,26945853,1,26966989
2017,26945852,1,26966988
2017,26946100,1,26967236
2017,26946111,1,26967247
2017,26946130,1,26967266
2017,26946134,1,26967272
2017,26946146,1,26967282
2017,26946259,1,26967393
2017,26946355,1,26967492
2017,26946459,1,26967595
2017,26946477,1,26967613
2017,26946539,1,26967675
2017,26946536,1,26967673
2017,26946563,1,26967700
2017,26946593,1,26967729
2017,26946644,1,26967780
2017,26946695,1,26967832
2017,26946840,1,26967977
2017,26946853,1,26967990
2017,26946852,1,26967989
2017,26946894,3,26968031
2017,26946900,1,26968037
2017,26946908,1,26968045
2017,26947051,1,26968188
2017,26947072,1,26968208
2017,26947152,1,26968289
2017,26947157,1,26968294
2017,26947185,1,26968322
2017,26947213,1,26968350
2017,26947211,1,26968348
2017,26947309,1,26968446
2017,26947307,1,26968444
2017,26947322,1,26968459
2017,26947546,1,26968683
2017,26947547,1,26968685
2017,26947570,1,26968708
2017,26947574,3,26968711
2017,26947603,3,26968741
2017,26940650,1,26961780
2017,26940703,1,26961833
2017,26940758,1,26961888
2017,26941124,1,26962254
2017,26941315,1,26962445
2017,26941548,1,26962679
2017,26941630,1,26962759
2017,26941919,1,26963049
2017,26942071,1,26963202
2017,26942206,1,26963336
2017,26942900,1,26964034
2017,26944366,1,26965501
2017,26944417,1,26965552
2017,26944462,1,26965597
2017,26944467,1,26965603
2017,26944509,3,26965644
2017,26944508,3,26965643
2017,26944591,1,26965726
2017,26944599,1,26965734
2017,26944729,1,26965864
2017,26944741,7,26965876
2017,26944779,1,26965914
2017,26944845,1,26965980
2017,26944984,1,26966116
2017,26944979,1,26966115
2017,26945080,1,26966214
2017,26945170,8,26966307
2017,26945211,1,26966346
2017,26945255,3,26966391
2017,26945381,3,26966517
2017,26946073,1,26967209
2017,26946079,4,26967215
2017,26946236,1,26967372
2017,26946268,1,26967404
2017,26946302,1,26967439
2017,26946548,1,26967684
2017,26946760,5,26967897
2017,26946810,1,26967948
2017,26946874,1,26968010
2017,26946891,1,26968028
2017,26947162,1,26968299
2017,26947192,1,26968329
2017,26947190,1,26968327
2017,26947193,1,26968330
2017,26947314,1,26968451
2017,26947554,1,26968689
2017,26947560,1,26968694
2017,26947655,1,26968792
2017,26947654,1,26968791
2017,26940599,1,26961729
2017,26940644,1,26961774
2017,26940790,1,26961921
2017,26940811,1,26961941
2017,26940896,1,26962026
2017,26940900,1,26962030
2017,26940898,1,26962029
2017,26941083,1,26962212
2017,26941201,1,26962331
2017,26941269,1,26962397
2017,26941472,1,26962602
2017,26941693,1,26962823
2017,26942025,1,26963155
2017,26942165,1,26963295
2017,26942497,1,26963630
2017,26942600,1,26963732
2017,26942718,1,26963851
2017,26943432,1,26964567
2017,26943807,1,26964942
2017,26944028,1,26965163
2017,26944088,1,26965223
2017,26944222,1,26965357
2017,26944269,1,26965404
2017,26944270,1,26965405
2017,26944473,1,26965608
2017,26944540,1,26965675
2017,26944580,1,26965715
2017,26944613,1,26965748
2017,26944614,1,26965749
2017,26944684,1,26965819
2017,26944767,1,26965902
2017,26944771,3,26965906
2017,26944773,3,26965908
2017,26944774,1,26965909
2017,26944955,1,26966090
2017,26945065,1,26966201
2017,26945169,1,26966304
2017,26945201,1,26966337
2017,26945256,1,26966390
2017,26945451,1,26966586
2017,26945571,1,26966706
2017,26945590,1,26966725
2017,26946005,1,26967141
2017,26946094,1,26967230
2017,26946103,1,26967239
2017,26946351,1,26967488
2017,26946737,1,26967875
2017,26946849,1,26967986
2017,26946845,1,26967982
2017,26947559,1,26968697
2017,28546226,1,28571057
2017,28546236,1,28571067
2017,28546323,1,28571154
2017,28546733,1,28571565
2017,28546767,1,28571599
2017,28546808,1,28571640
2017,28546845,1,28571678
2017,28546860,1,28571692
2017,28546891,3,28571723
2017,28546918,1,28571752
2017,28546983,1,28571814
2017,28547046,3,28571878
2017,28547049,3,28571880
2017,26720017,1,26740498
2017,26720014,1,26740495
2017,26720411,1,26740893
2017,26720431,1,26740914
2017,26720747,1,26741230
2017,26720756,1,26741234
2017,26721027,1,26741510
2017,26721342,1,26741826
2017,26721343,1,26741827
2017,26722973,1,26743460
2017,26722972,1,26743456
2017,26723228,1,26743712
2017,26723494,1,26743976
2017,26723535,1,26744019
2017,26723543,5,26744028
2017,26723671,1,26744146
2017,26723675,1,26744158
2017,26723732,1,26744216
2017,26940577,1,26961707
2017,26940584,1,26961714
2017,26940622,5,26961752
2017,26940712,1,26961842
2017,26941077,1,26962207
2017,26941111,1,26962241
2017,26941193,1,26962323
2017,26941208,1,26962338
2017,26941457,1,26962587
2017,26941687,1,26962819
2017,26941776,1,26962906
2017,26942238,7,26963371
2017,26942518,1,26963650
2017,26942537,1,26963669
2017,26944353,1,26965488
2017,26944465,1,26965600
2017,26944495,1,26965630
2017,26944585,1,26965720
2017,26944827,1,26965962
2017,26944957,1,26966092
2017,26944976,1,26966111
2017,26944994,1,26966129
2017,26945048,1,26966183
2017,26945079,1,26966215
2017,26945263,1,26966398
2017,26945722,1,26966857
2017,26945859,1,26966995
2017,26945860,1,26966996
2017,26945861,1,26966997
2017,26946308,1,26967444
2017,26946309,1,26967445
2017,26946316,1,26967452
2017,26946312,1,26967449
2017,26946439,1,26967575
2017,26946476,1,26967612
2017,26946646,1,26967782
2017,26946751,1,26967889
2017,26946905,1,26968042
2017,26946915,1,26968053
2017,26947405,1,26968541
2017,26947544,1,26968681
2017,26947614,1,26968751
2017,26708201,1,26728673
2017,26708233,1,26728706
2017,26708381,1,26728853
2017,26712446,1,26732922
2017,26712623,1,26733100
2017,26712622,1,26733098
2017,26713183,1,26733659
2017,26713386,1,26733864
2017,26713773,7,26734251
2017,26713807,1,26734283
2017,26714229,1,26734704
2017,26714226,1,26734702
2017,26714224,1,26734701
2017,26714731,1,26735207
2017,26714972,1,26735448
2017,26715180,1,26735656
2017,26715609,1,26736085
2017,26715605,1,26736081
2017,26715844,1,26736320
2017,26716380,1,26736857
2017,26716552,1,26737032
2017,26716564,1,26737042
2017,26716748,1,26737226
2017,26716993,1,26737471
2017,26717330,1,26737807
2017,26717419,1,26737897
2017,26717715,1,26738193
2017,26717865,1,26738343
2017,26718096,1,26738574
2017,26718174,1,26738653
2017,26719263,1,26739744
2017,26719255,1,26739736
2017,26719262,1,26739743
2017,26719279,1,26739760
2017,26719299,1,26739780
2017,26719298,1,26739779
2017,26719691,1,26740173
2017,26720041,1,26740522
2017,26720396,1,26740875
2017,26720398,1,26740878
2017,26720444,1,26740927
2017,26720441,1,26740923
2017,26721018,1,26741501
2017,26721139,1,26741623
2017,26721339,1,26741822
2017,26722569,1,26743052
2017,26723180,1,26743664
2017,26723497,1,26743981
2017,26723541,1,26744025
2017,26723580,1,26744063
2017,26723625,1,26744109
2017,26723666,1,26744151
2017,27557701,1,27579675
2017,27557713,1,27579687
2017,27557742,1,27579716
2017,27557741,1,27579715
2017,27557841,1,27579815
2017,27557862,1,27579836
2017,27557864,1,27579838
2017,27557863,1,27579837
2017,27557940,1,27579915
2017,27557939,1,27579913
2017,27557938,1,27579912
2017,27557937,1,27579911
2017,27558137,1,27580111
2017,27558131,1,27580105
2017,27558134,1,27580108
2017,27558133,1,27580107
2017,27558139,1,27580113
2017,27558140,1,27580115
2017,27558159,2,27580131
2017,27558218,1,27580192
2017,27558263,1,27580238
2017,27558288,1,27580262
2017,27558292,1,27580267
2017,27558327,1,27580302
2017,27558331,1,27580306
2017,27558334,1,27580309
2017,27558398,7,27580373
2017,27558412,1,27580387
2017,27558443,1,27580418
2017,27558431,1,27580406
2017,27558435,1,27580409
2017,27558479,1,27580454
2017,27558484,1,27580459
2017,26707227,1,26727698
2017,26708297,1,26728768
2017,26708357,1,26728829
2017,27557703,1,27579676
2017,27557752,1,27579726
2017,27557781,1,27579755
2017,27557799,1,27579773
2017,27558543,1,27580518
2017,27558563,1,27580538
2017,27558566,1,27580541
2017,27558564,1,27580539
2017,27558598,1,27580573
2017,27558599,7,27580574
2017,27558606,1,27580581
2017,27558623,1,27580598
2017,27558631,1,27580606
2017,27558713,1,27580688
2017,27558741,1,27580717
2017,27558776,1,27580751
2017,27558803,1,27580778
2017,27558809,1,27580784
2017,27558823,1,27580796
2017,27558822,1,27580797
2017,26712553,1,26733029
2017,26712593,1,26733067
2017,26712709,1,26733185
2017,26712714,1,26733190
2017,26713303,1,26733779
2017,26713299,1,26733775
2017,26713305,1,26733782
2017,26713376,1,26733852
2017,26713560,1,26734034
2017,26713933,1,26734409
2017,26715501,1,26735977
2017,26715772,1,26736248
2017,26715939,1,26736415
2017,26717333,1,26737811
2017,26717471,1,26737949
2017,26717849,1,26738327
2017,26718098,1,26738576
2017,26718310,1,26738788
2017,26719432,1,26739913
2017,26720401,1,26740882
2017,26720476,1,26740958
2017,26720475,1,26740957
2017,26720472,1,26740954
2017,26722551,1,26743034
2017,26723073,1,26743557
2017,28255311,1,28279763
2017,28255427,1,28279877
2017,28256076,1,28280526
2017,28256087,7,28280537
2017,28256109,1,28280558
2017,28256125,1,28280575
2017,28256243,1,28280694
2017,28256276,1,28280725
2017,28256318,22,28280768
2017,28256320,1,28280769
2017,28256314,1,28280764
2017,28256312,1,28280762
2017,28256316,1,28280766
2017,28256315,1,28280765
2017,28256313,1,28280763
2017,28256438,1,28280888
2017,28256804,1,28281254
2017,28256992,1,28281442
2017,28256994,1,28281444
2017,28257056,1,28281507
2017,28257068,1,28281519
2017,28257075,1,28281526
2017,28257295,1,28281746
2017,28257556,1,28282008
2017,28257651,1,28282102
2017,28257666,1,28282117
2017,28258336,1,28282791
2017,28258706,1,28283160
2017,28259002,1,28283457
2017,28259456,1,28283911
2017,28259455,8,28283910
2017,28259756,1,28284212
2017,28259820,1,28284273
2017,28260056,1,28284511
2017,28260718,1,28285173
2017,28260707,1,28285163
2017,28260857,1,28285312
2017,28261438,1,28285894
2017,28261486,1,28285943
2017,28262073,1,28286530
2017,28262162,1,28286619
2017,28262195,1,28286652
2017,28262314,1,28286771
2017,28262632,1,28287087
2017,28263011,1,28287469
2017,28263754,1,28288212
2017,28264021,1,28288479
2017,28264195,1,28288653
2017,28264459,1,28288918
2017,28265171,1,28289629
2017,28266791,1,28291252
2017,28267060,1,28291521
2017,28269219,1,28293681
2017,28269570,1,28294032
2017,28269612,1,28294078
2017,28668021,1,28692998
2017,28668333,1,28693312
2017,28668739,1,28693718
2017,28669398,1,28694379
2017,28669393,1,28694373
2017,28670265,1,28695235
2017,28670304,1,28695284
2017,28671446,1,28696426
2017,28255299,1,28279749
2017,28671507,1,28696487
2017,28671662,1,28696642
2017,28256471,1,28280922
2017,28257235,1,28281686
2017,28257387,1,28281839
2017,28257661,1,28282112
2017,28672031,1,28697010
2017,28672245,1,28697226
2017,28258766,1,28283220
2017,28258942,1,28283395
2017,28259023,1,28283478
2017,28259477,1,28283932
2017,28260049,1,28284504
2017,28260048,1,28284503
2017,28260139,1,28284594
2017,28260592,1,28285047
2017,28261369,1,28285825
2017,28261792,7,28286249
2017,28261926,1,28286383
2017,28262391,1,28286848
2017,28262871,1,28287329
2017,28262874,1,28287331
2017,28264257,1,28288715
2017,28264291,1,28288749
2017,28264482,1,28288939
2017,28264960,1,28289419
2017,28265057,1,28289516
2017,28265055,1,28289513
2017,28255707,1,28280157
2017,28256073,7,28280523
2017,28256124,1,28280574
2017,28256824,1,28281277
2017,28256974,1,28281424
2017,28256997,21,28281447
2017,28258772,1,28283226
2017,28258785,1,28283240
2017,28258977,1,28283432
2017,28259014,1,28283469
2017,28259017,1,28283472
2017,28259064,1,28283519
2017,28259188,1,28283642
2017,28259238,1,28283693
2017,28259235,1,28283690
2017,28259248,1,28283703
2017,28259376,1,28283830
2017,28259838,1,28284291
2017,28920592,1,28946001
2017,28255310,1,28279761
2017,28255912,1,28280362
2017,28256167,1,28280617
2017,28256514,1,28280965
2017,28256995,1,28281445
2017,28257050,1,28281501
2017,28257378,1,28281827
2017,28257513,1,28281964
2017,28257673,1,28282124
2017,28257675,1,28282127
2017,28257680,1,28282131
2017,28258164,1,28282617
2017,28258745,1,28283200
2017,28258816,7,28283271
2017,28258970,1,28283426
2017,28259322,1,28283777
2017,28259953,1,28284408
2017,28259979,1,28284434
2017,28260069,1,28284524
2017,28260432,1,28284887
2017,28261147,1,28285605
2017,28261152,1,28285610
2017,28261390,1,28285847
2017,28261955,21,28286413
2017,28262369,1,28286826
2017,28262628,1,28287084
2017,28262826,1,28287282
2017,28263211,1,28287668
2017,28263631,1,28288090
2017,28263898,1,28288357
2017,28263918,1,28288377
2017,28264323,1,28288784
2017,28264884,1,28289344
2017,28265208,1,28289666
2017,28265303,1,28289762
2017,28265548,1,28290007
2017,28265550,1,28290009
2017,28265909,7,28290370
2017,28267115,1,28291579
2017,28267123,1,28291584
2017,28267204,1,28291660
2017,28267388,1,28291846
2017,28268386,1,28292843
2017,28269401,3,28293864
2017,28269394,1,28293857
2017,28269397,22,28293861
2017,28259905,1,28284360
2017,28259938,1,28284393
2017,28259990,1,28284445
2017,28260082,7,28284536
2017,28261220,1,28285676
2017,28261836,1,28286293
2017,28261960,7,28286417
2017,28262083,7,28286540
2017,28262081,1,28286538
2017,28262108,3,28286567
2017,28262205,1,28286662
2017,28262355,1,28286813
2017,28262457,1,28286913
2017,28262624,1,28287082
2017,28262825,22,28287284
2017,28263222,1,28287679
2017,28263374,1,28287831
2017,28263375,1,28287832
2017,28263408,1,28287866
2017,28263899,1,28288358
2017,28263901,1,28288360
2017,28264150,1,28288609
2017,28264506,1,28288964
2017,28265569,3,28290027
2017,28265253,1,28289712
2017,28267124,1,28291586
2017,28269455,1,28293918
2017,28666008,1,28690988
2017,28666495,1,28691474
2017,28668429,1,28693409
2017,28668428,1,28693408
2017,28668430,1,28693410
2017,28668679,1,28693659
2017,28669710,1,28694691
2017,28670022,1,28695002
2017,28671362,1,28696341
2017,28671353,1,28696333
2017,28671710,1,28696690
2017,28674656,1,28699636
2017,28675221,1,28700200
2017,28675746,1,28700728
2017,28675749,1,28700731
2017,28675806,1,28700788
2017,28676090,1,28701072
2017,28676557,1,28701540
2017,28677104,1,28702087
2017,28679135,1,28704121
2017,28679686,1,28704668
2017,28679683,1,28704665
2017,28659088,1,28684060
2017,28659814,1,28684788
2017,28659926,1,28684899
2017,28659949,1,28684923
2017,28659952,1,28684926
2017,28660074,1,28685047
2017,28660120,1,28685094
2017,28660325,1,28685299
2017,28660327,1,28685301
2017,28660350,1,28685325
2017,28660485,1,28685459
2017,28660481,1,28685455
2017,28660538,1,28685514
2017,28660821,1,28685796
2017,28660986,1,28685960
2017,28661737,7,28686710
2017,28658946,1,28683920
2017,28659593,1,28684566
2017,28659604,1,28684577
2017,28659656,1,28684629
2017,28659836,1,28684812
2017,28659975,1,28684949
2017,28659995,1,28684969
2017,28660345,1,28685320
2017,28660413,1,28685385
2017,28660472,1,28685446
2017,28660613,1,28685587
2017,28660670,1,28685644
2017,28660672,1,28685646
2017,28660754,1,28685728
2017,28660756,1,28685730
2017,28660781,1,28685755
2017,28660783,1,28685757
2017,28660951,1,28685925
2017,28664258,5,28689234
2017,28665058,1,28690034
2017,28665108,1,28690086
2017,28665648,1,28690627
2017,28665647,22,28690626
2017,28665729,1,28690710
2017,28666080,3,28691059
2017,28668313,1,28693294
2017,28668353,1,28693333
2017,28668708,1,28693688
2017,28669303,1,28694284
2017,28671452,1,28696431
2017,28672897,1,28697879
2017,28672908,1,28697888
2017,28672905,1,28697883
2017,28672955,1,28697935
2017,28672954,1,28697934
2017,28673970,1,28698950
2017,28673972,1,28698952
2017,28674025,1,28699007
2017,28674612,1,28699593
2017,28674608,1,28699590
2017,28674610,1,28699591
2017,28674831,1,28699811
2017,28674834,1,28699814
2017,28675049,3,28700029
2017,28675468,1,28700445
2017,28676083,1,28701065
2017,28676085,1,28701067
2017,28676375,1,28701357
2017,28676379,1,28701361
2017,28676392,1,28701371
2017,28679173,1,28704158
2017,28679879,1,28704861
2017,28680522,1,28705504
2017,28680519,1,28705501
2017,28681023,1,28706003
2017,28681728,1,28706710
2017,28658935,1,28683909
2017,28659372,1,28684344
2017,28661328,1,28686302
2017,28662647,1,28687624
2017,28662822,1,28687796
2017,28664640,1,28689615
2017,28665105,1,28690081
2017,28667514,1,28692494
2017,28668662,1,28693644
2017,28669079,1,28694058
2017,28669279,1,28694260
2017,28669531,1,28694511
2017,28669540,1,28694520
2017,28669744,22,28694725
2017,28670298,1,28695279
2017,28670343,1,28695323
2017,28673974,1,28698954
2017,28675058,1,28700038
2017,28675478,1,28700461
2017,28679790,1,28704772
2017,28679959,1,28704937
2017,28680666,1,28705648
2017,28681295,7,28706277
2017,28682393,1,28707377
2017,28682397,1,28707380
2017,28658774,1,28683745
2017,28658968,1,28683941
2017,28659391,1,28684363
2017,28659859,1,28684833
2017,28659864,1,28684838
2017,28659941,1,28684915
2017,28659942,1,28684916
2017,28659990,1,28684964
2017,28660110,1,28685085
2017,28660171,1,28685145
2017,28660168,1,28685142
2017,28660165,1,28685139
2017,28660316,1,28685291
2017,28660354,1,28685328
2017,28660523,1,28685496
2017,28660751,1,28685726
2017,28660826,7,28685800
2017,28661006,1,28685980
2017,28661052,1,28686026
2017,28661327,1,28686301
2017,28662687,1,28687666
2017,28662766,1,28687741
2017,28662795,1,28687769
2017,28667497,1,28692478
2017,28667511,1,28692491
2017,28658888,1,28683861
2017,28658952,1,28683925
2017,28658953,1,28683926
2017,28658962,1,28683935
2017,28659087,1,28684061
2017,28659359,1,28684333
2017,28659646,1,28684619
2017,28659650,1,28684624
2017,28659875,1,28684849
2017,28659873,1,28684847
2017,28660109,1,28685084
2017,28660177,1,28685150
2017,28660230,1,28685205
2017,28660461,7,28685435
2017,28660531,1,28685505
2017,28660526,1,28685500
2017,28660529,1,28685503
2017,28660662,1,28685635
2017,28660658,1,28685632
2017,28660918,1,28685892
2017,28661002,1,28685976
2017,28661310,1,28686284
2017,28662702,1,28687677
2017,28662705,1,28687680
2017,28662803,1,28687777
2017,28665048,1,28690024
2017,28665052,1,28690028
2017,28665144,1,28690119
2017,28667483,1,28692463
2017,28679973,1,28704955
2017,28680690,1,28705672
2017,28680687,1,28705669
2017,28680919,1,28705901
2017,28680918,1,28705900
2017,28680914,1,28705896
2017,28680961,1,28705943
2017,28680976,1,28705958
2017,28681474,1,28706458
2017,28682341,1,28707323
2017,28682356,1,28707339
2017,28682402,1,28707385
2017,28658967,1,28683940
2017,28658965,1,28683938
2017,28659101,1,28684074
2017,28662680,1,28687657
2017,28662686,1,28687660
2017,28662808,7,28687784
2017,28662811,1,28687787
2017,28665640,1,28690619
2017,28665970,1,28690948
2017,28666818,1,28691794
2017,28674455,25,28699435
2017,28675652,1,28700632
2017,28677406,1,28702389
2017,28679874,1,28704856
2017,28679875,1,28704857
2017,28679946,1,28704933
2017,28680021,1,28705003
2017,28680644,1,28705626
2017,28681296,1,28706278
2017,28681300,1,28706282
2017,28658628,1,28683601
2017,28658631,1,28683604
2017,28658627,25,28683600
2017,28659809,1,28684782
2017,28659817,1,28684791
2017,28659844,1,28684818
2017,28659842,1,28684816
2017,28659935,1,28684909
2017,28659959,1,28684934
2017,28660113,1,28685087
2017,28660242,1,28685218
2017,28660301,1,28685274
2017,28660487,1,28685461
2017,28660479,1,28685453
2017,28660661,1,28685636
2017,28660663,1,28685637
2017,28660664,1,28685638
2017,28660759,1,28685733
2017,28660891,1,28685865
2017,28661009,1,28685983
2017,28661801,1,28686776
2017,28664642,1,28689617
2017,28665074,1,28690050
2017,28666568,1,28691547
2017,28666567,1,28691546
2017,28668322,1,28693301
2017,28668352,1,28693332
2017,28670291,1,28695272
2017,28668101,1,28693082
2017,28672924,1,28697903
2017,28673793,1,28698772
2017,28674056,1,28699034
2017,28676378,1,28701360
2017,28676384,1,28701366
2017,28676389,1,28701372
2017,28676420,1,28701401
2017,28676556,1,28701538
2017,28679898,1,28704880
2017,28679934,1,28704919
2017,28680465,1,28705447
2017,28680593,7,28705576
2017,28681024,1,28706006
2017,28682375,1,28707351
2017,28537776,1,28562592
2017,28537843,1,28562659
2017,28537838,1,28562657
2017,28538484,1,28563300
2017,28538720,1,28563537
2017,28538747,1,28563564
2017,28539222,1,28564040
2017,28539266,1,28564084
2017,28539265,1,28564083
2017,28539456,1,28564275
2017,28539551,1,28564373
2017,28539969,1,28564791
2017,28540088,1,28564914
2017,28540325,1,28565150
2017,28540347,1,28565171
2017,28540348,1,28565173
2017,28540352,1,28565177
2017,28540351,1,28565176
2017,28540512,1,28565337
2017,28541080,1,28565906
2017,28541425,1,28566251
2017,28542354,1,28567181
2017,28542861,1,28567691
2017,28543473,1,28568303
2017,28544113,1,28568943
2017,28544297,1,28569127
2017,28544470,1,28569300
2017,28544556,1,28569387
2017,28544614,1,28569445
2017,28544702,1,28569532
2017,28544942,1,28569772
2017,28545208,1,28570039
2017,28545349,1,28570180
2017,28545396,1,28570226
2017,28545404,1,28570235
2017,28545405,1,28570237
2017,28545402,1,28570234
2017,28545712,1,28570543
2017,28545964,1,28570796
2017,28545981,1,28570812
2017,28546148,1,28570979
2017,28546277,1,28571108
2017,28546296,1,28571127
2017,28546702,7,28571533
2017,28547051,1,28571885
2017,28659591,1,28684564
2017,28659592,1,28684565
2017,28659815,1,28684786
2017,28660026,1,28684997
2017,28660548,1,28685522
2017,28660887,1,28685861
2017,28660659,1,28685633
2017,28661056,1,28686031
2017,28537252,1,28562068
2017,28537715,1,28562531
2017,28538674,1,28563490
2017,28538667,1,28563484
2017,28538663,1,28563479
2017,28538727,1,28563544
2017,28539118,1,28563934
2017,28539264,1,28564082
2017,28539272,1,28564090
2017,28539487,1,28564309
2017,28539508,1,28564330
2017,28539547,1,28564369
2017,28540118,1,28564942
2017,28540750,1,28565575
2017,28540899,1,28565725
2017,28540902,1,28565727
2017,28541196,1,28566022
2017,28541386,1,28566212
2017,28541565,1,28566392
2017,28541776,1,28566604
2017,28542009,1,28566836
2017,28542463,1,28567290
2017,28542493,1,28567320
2017,28542924,1,28567753
2017,28544535,1,28569364
2017,28544618,1,28569448
2017,28545809,1,28570641
2017,28545933,1,28570763
2017,28546320,1,28571151
2017,28546975,1,28571807
2017,28547055,1,28571887
2017,28547059,1,28571891
2017,28547058,1,28571890
2017,28537222,1,28562039
2017,28537249,1,28562065
2017,28537353,1,28562169
2017,28537681,1,28562497
2017,28538282,1,28563099
2017,28538423,1,28563240
2017,28538449,1,28563263
2017,28538828,1,28563645
2017,28539216,1,28564012
2017,28539245,1,28564063
2017,28539273,1,28564091
2017,28539277,1,28564095
2017,28539309,1,28564128
2017,28539380,1,28564198
2017,28539865,1,28564686
2017,28539962,1,28564784
2017,28540074,1,28564898
2017,28540164,1,28564988
2017,28540794,1,28565621
2017,28540961,1,28565787
2017,28541387,1,28566214
2017,28541453,1,28566279
2017,28542149,1,28566977
2017,28542205,1,28567033
2017,28542314,7,28567142
2017,28542465,1,28567292
2017,28542931,2,28567760
2017,28542979,7,28567808
2017,28543402,1,28568231
2017,28543479,1,28568308
2017,28543709,1,28568538
2017,28543710,1,28568539
2017,28537257,1,28562073
2017,28537580,1,28562396
2017,28537810,1,28562626
2017,28537933,1,28562749
2017,28538680,1,28563496
2017,28538721,1,28563538
2017,28538724,1,28563541
2017,28539192,1,28564009
2017,28539232,1,28564050
2017,28539253,7,28564070
2017,28539338,1,28564157
2017,28539421,1,28564245
2017,28539426,1,28564248
2017,28539537,8,28564359
2017,28539561,3,28564383
2017,28539562,3,28564384
2017,28539834,1,28564656
2017,28539964,1,28564786
2017,28540018,1,28564840
2017,28540053,8,28564875
2017,28540063,1,28564887
2017,28540145,1,28564969
2017,28540758,1,28565584
2017,28540795,1,28565620
2017,28540851,1,28565677
2017,28541270,1,28566096
2017,28541388,1,28566213
2017,28542352,1,28567179
2017,28543390,1,28568219
2017,28543626,1,28568456
2017,28543760,22,28568590
2017,28543816,1,28568646
2017,28543927,1,28568758
2017,28544364,1,28569194
2017,28545153,3,28569984
2017,28545168,1,28569999
2017,28545204,1,28570035
2017,28545217,1,28570048
2017,28545315,1,28570146
