"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,103078372,5
2017,103080480,5
2017,103081042,4
2017,103083564,4
2017,103083977,4
2017,103083972,4
2017,103084028,4
2017,103084513,5
2017,103084507,5
2017,103084501,5
2017,103084550,5
2017,103084610,5
2017,103086533,5
2017,103425424,4
2017,103425741,5
2017,103426741,5
2017,103427593,5
2017,101295588,4
2017,101295738,5
2017,101296457,4
2017,101296856,5
2017,101297958,4
2017,101298507,5
2017,101298513,5
2017,101299534,4
2017,101301490,5
2017,101301770,3
2017,101301770,8
2017,101302375,5
2017,101302755,5
2017,101302985,5
2017,101303058,2
2017,101303094,5
2017,101303232,5
2017,101303229,5
2017,101304338,5
2017,101308176,4
2017,101309712,5
2017,101310083,5
2017,101311740,4
2017,101312093,4
2017,101312281,5
2017,101313071,5
2017,103385178,5
2017,103820594,5
2017,103826002,4
2017,103826793,4
2017,103827052,5
2017,103834105,5
2017,103836063,5
2017,103836237,4
2017,103836783,4
2017,103838506,5
2017,103839216,5
2017,103839261,4
2017,103839261,1
2017,103839309,5
2017,103841714,5
2017,103841801,4
2017,103847489,5
2017,103847485,5
2017,103849625,5
2017,103849952,5
2017,103849951,5
2017,103850051,5
2017,103850114,4
2017,103850155,5
2017,103850160,5
2017,103850150,4
2017,103851049,4
2017,103851358,4
2017,103851690,4
2017,103851745,4
2017,103852065,4
2017,103852227,5
2017,103852266,4
2017,103852345,4
2017,103852355,4
2017,103852473,5
2017,103853005,4
2017,103853015,4
2017,103853086,4
2017,103853084,4
2017,103853088,4
2017,103853141,5
2017,103853144,5
2017,103855301,5
2017,103855355,5
2017,103855472,4
2017,103858801,5
2017,103858796,5
2017,103858822,4
2017,103858832,4
2017,103858871,5
2017,103860322,5
2017,103849827,5
2017,103850069,2
2017,103850624,5
2017,103851193,4
2017,103851205,4
2017,103852316,4
2017,103855523,5
2017,103857150,2
2017,103857150,4
2017,103857150,8
2017,103857416,5
2017,103858529,4
2017,103860356,5
2017,103860505,5
2017,103860606,5
2017,103860604,4
2017,103861864,4
2017,103863463,4
2017,103863862,4
2017,103866039,5
2017,103866816,5
2017,103866964,4
2017,103867028,5
2017,103867034,5
2017,103867141,4
2017,103867196,4
2017,103868040,4
2017,103868183,4
2017,103868244,4
2017,103868328,4
2017,103820642,5
2017,103821240,5
2017,103821403,5
2017,103823185,4
2017,103824508,4
2017,103824944,4
2017,103825346,4
2017,103825366,5
2017,103826055,4
2017,103826118,4
2017,103826572,4
2017,103827178,3
2017,103827699,5
2017,103827991,5
2017,103829793,6
2017,103829793,3
2017,103830248,5
2017,103830636,5
2017,103830631,5
2017,103830639,5
2017,103830643,5
2017,103830952,4
2017,103834305,5
2017,103835171,5
2017,103838110,4
2017,103838534,4
2017,103838718,5
2017,103840270,5
2017,103840808,4
2017,103841046,4
2017,103841220,4
2017,103841255,5
2017,103842723,4
2017,103843805,4
2017,103845058,4
2017,103846881,4
2017,103847216,4
2017,103849772,5
2017,103849780,5
2017,103850590,5
2017,103850586,5
2017,103850579,5
2017,103853143,5
2017,103856117,4
2017,103856879,5
2017,103856875,5
2017,103856873,4
2017,103856946,4
2017,103856942,4
2017,103856981,5
2017,103858522,4
2017,103858794,5
2017,103859283,5
2017,103860945,5
2017,103862705,7
2017,103863451,4
2017,103863847,4
2017,103863995,4
2017,103864800,5
2017,103866885,4
2017,103867073,4
2017,103867195,5
2017,103867189,4
2017,103867279,5
2017,103868102,4
2017,103868893,5
2017,103869166,4
2017,101769142,4
2017,101769397,5
2017,101769414,4
2017,101770160,5
2017,101771792,4
2017,101771920,3
2017,101772408,4
2017,101773132,5
2017,101774489,5
2017,101776538,5
2017,101776843,4
2017,101777294,4
2017,101777564,4
2017,101777557,4
2017,101777779,4
2017,101778402,5
2017,101778395,5
2017,101780626,4
2017,101780620,5
2017,101781335,4
2017,101781706,5
2017,101781773,5
2017,101782696,5
2017,101784118,4
2017,101785116,5
2017,101787730,5
2017,101787736,5
2017,101312802,4
2017,101312840,5
2017,101314965,5
2017,101316323,5
2017,101317373,4
2017,101317410,4
2017,101317429,4
2017,101755617,5
2017,101755647,5
2017,101756944,5
2017,101756942,5
2017,101757129,4
2017,101757318,5
2017,101757377,5
2017,101758620,5
2017,101758867,4
2017,101758875,4
2017,101760540,5
2017,101760790,4
2017,101764857,4
2017,101764857,2
2017,101764857,8
2017,101766332,1
2017,101766907,5
2017,101767180,5
2017,101770070,5
2017,101771040,8
2017,101771040,3
2017,101771089,4
2017,101771441,3
2017,101771525,5
2017,101774085,4
2017,101774664,5
2017,101774675,5
2017,101774667,5
2017,101777289,5
2017,101777286,5
2017,101777523,4
2017,101777658,4
2017,101777657,4
2017,101778758,5
2017,101778905,5
2017,101779312,5
2017,101779313,5
2017,101779662,8
2017,101780256,5
2017,101781309,5
2017,101781584,5
2017,101782057,4
2017,101782041,4
2017,101782185,5
2017,101783836,4
2017,101784143,5
2017,101787391,4
2017,101787388,4
2017,101788806,4
2017,101788930,4
2017,101789423,4
2017,101789564,5
2017,101789561,5
2017,101791045,4
2017,101791039,4
2017,101791061,4
2017,101791830,5
2017,101792207,5
2017,101792238,5
2017,101792235,5
2017,101792275,5
2017,101792570,5
2017,105375055,4
2017,105376047,5
2017,105376249,4
2017,105376518,4
2017,105378027,5
2017,105378105,5
2017,105378597,4
2017,105379558,4
2017,105380417,4
2017,105381576,4
2017,105383559,5
2017,105384158,4
2017,105384476,5
2017,105385056,5
2017,105386343,4
2017,105386344,4
2017,105387941,4
2017,105390512,4
2017,105392355,5
2017,105392732,4
2017,105392827,5
2017,105393339,4
2017,105394772,5
2017,105394768,4
2017,105399172,5
2017,105399646,4
2017,105401259,5
2017,105401261,5
2017,105401252,5
2017,105403840,4
2017,105411987,5
2017,105412013,5
2017,105413695,5
2017,105414148,4
2017,105415470,5
2017,105415669,4
2017,105415658,3
2017,105415841,5
2017,105416042,5
2017,105416237,4
2017,105416244,5
2017,105416480,4
2017,105417842,5
2017,105417845,5
2017,105419039,5
2017,105419563,5
2017,106284071,5
2017,106289423,5
2017,106289721,2
2017,106290296,4
2017,106290300,4
2017,106292197,5
2017,106292308,3
2017,106292721,5
2017,106293580,5
2017,106293585,5
2017,106293583,5
2017,106293587,5
2017,106294222,5
2017,106294903,5
2017,106295919,5
2017,106300359,5
2017,106300817,3
2017,106300825,2
2017,106301679,5
2017,106303440,5
2017,106304906,5
2017,106305656,4
2017,106305870,5
2017,106307060,4
2017,106309940,5
2017,106310282,5
2017,106311386,5
2017,106311489,6
2017,104611348,4
2017,104612157,5
2017,104613741,5
2017,104616258,4
2017,104616531,5
2017,104616926,4
2017,104617233,3
2017,104620404,4
2017,104622079,4
2017,104624037,4
2017,104624085,2
2017,104624734,5
2017,104625772,5
2017,104626820,5
2017,104628446,5
2017,104628983,4
2017,104629066,4
2017,104629294,5
2017,104632278,5
2017,104632692,4
2017,104635106,5
2017,104635702,4
2017,104635702,2
2017,104636610,6
2017,104636610,8
2017,104636610,2
2017,104638439,5
2017,104638783,4
2017,104641580,5
2017,104643178,5
2017,104643841,5
2017,104644190,5
2017,104645029,5
2017,104648991,4
2017,104651664,4
2017,104654919,4
2017,104655121,5
2017,104657333,6
2017,104658303,5
2017,104658546,4
2017,104658952,4
2017,104659172,4
2017,106313144,5
2017,106313684,5
2017,106316025,4
2017,106316828,3
2017,106316828,4
2017,106284935,4
2017,106285572,4
2017,106285570,4
2017,106285956,4
2017,106286843,5
2017,106288034,4
2017,106288569,4
2017,106290592,4
2017,106292261,4
2017,106292323,5
2017,106292327,5
2017,106292322,5
2017,106293740,4
2017,106294142,5
2017,106297287,5
2017,106297656,4
2017,106297653,4
2017,106297654,5
2017,106298090,4
2017,106298229,5
2017,106299135,4
2017,106300466,4
2017,106300676,4
2017,106300671,5
2017,106301805,5
2017,106301801,5
2017,106301797,5
2017,106301969,4
2017,106302057,4
2017,106305343,5
2017,106306279,4
2017,106306591,5
2017,106307114,4
2017,106307527,5
2017,106308333,4
2017,106309215,5
2017,106309428,5
2017,106313808,4
2017,106315486,4
2017,106315498,5
2017,106315733,5
2017,106315858,4
2017,106318619,5
2017,106318788,5
2017,104614400,4
2017,104614586,5
2017,104616293,5
2017,104618147,4
2017,104621534,5
2017,104622867,4
2017,104625024,4
2017,104625172,4
2017,104626147,4
2017,104627562,4
2017,104629596,4
2017,104630976,5
2017,104630964,5
2017,104632530,5
2017,104632526,5
2017,104641255,5
2017,104641737,4
2017,104642542,4
2017,104642988,5
2017,104643589,5
2017,104644497,5
2017,104644782,4
2017,104645108,4
2017,104645206,4
2017,104649423,4
2017,104651392,4
2017,104651850,4
2017,104652642,4
2017,104653514,5
2017,104653817,5
2017,104654835,5
2017,104655264,5
2017,104658323,5
2017,104658528,5
2017,104658505,4
2017,104658515,5
2017,104658778,4
2017,104659353,4
2017,104613292,4
2017,104613562,5
2017,104613552,5
2017,104615724,4
2017,104617257,4
2017,104617307,4
2017,104617728,5
2017,104617953,4
2017,104618260,4
2017,104620565,5
2017,104621735,5
2017,104621739,5
2017,104626280,5
2017,104628325,4
2017,104629050,3
2017,104630409,4
2017,104631502,5
2017,104632760,4
2017,104632808,4
2017,104634221,5
2017,104634227,5
2017,104634215,5
2017,104634820,5
2017,104638449,5
2017,104641747,4
2017,104642430,5
2017,104642940,4
2017,104643042,4
2017,104644079,4
2017,104644180,4
2017,104644176,4
2017,104644422,4
2017,104644842,5
2017,104645336,5
2017,104645340,5
2017,104646561,5
2017,104648580,5
2017,104649395,5
2017,104650626,5
2017,104653174,4
2017,104654193,5
2017,104654453,4
2017,104654447,4
2017,104654988,4
2017,104656212,2
2017,104656282,5
2017,104656290,5
2017,104656781,4
2017,104658467,4
2017,104658836,5
2017,104659153,4
2017,106733443,4
2017,104611882,2
2017,104611882,3
2017,104612371,5
2017,104614938,4
2017,104619987,4
2017,104620806,4
2017,104621545,4
2017,104623888,5
2017,104624736,5
2017,106738445,5
2017,106739053,5
2017,106740166,5
2017,104634226,4
2017,104634338,5
2017,106740054,4
2017,106740048,4
2017,104636059,5
2017,104636046,5
2017,104637633,5
2017,104639216,5
2017,104640853,4
2017,104641237,4
2017,106741535,4
2017,106745813,4
2017,104643072,4
2017,104643069,5
2017,106743148,5
2017,104643483,4
2017,104643487,4
2017,104643842,4
2017,104643889,4
2017,104643893,5
2017,104644129,3
2017,104648005,5
2017,104648000,5
2017,104649049,5
2017,104649183,4
2017,106753415,4
2017,104651653,5
2017,104651957,4
2017,104652907,4
2017,104654375,5
2017,104657180,5
2017,106753411,4
2017,99944563,4
2017,99945253,5
2017,99946641,5
2017,99947711,5
2017,99948535,5
2017,99948765,4
2017,99948775,4
2017,99948777,4
2017,99948772,4
2017,99951347,5
2017,99951344,4
2017,103046372,5
2017,103046134,5
2017,103046140,5
2017,103046732,5
2017,103047420,4
2017,103047487,4
2017,103047843,4
2017,103048139,4
2017,103049954,5
2017,103050544,4
2017,103050580,5
2017,103051655,5
2017,103052505,4
2017,103053097,5
2017,103053460,4
2017,103053855,4
2017,103054716,5
2017,103055001,4
2017,103055053,4
2017,103055198,5
2017,103055856,4
2017,103056822,4
2017,103056829,5
2017,103057364,4
2017,98887584,4
2017,98891017,4
2017,98892459,4
2017,98901760,4
2017,98902470,4
2017,98902576,4
2017,98904366,5
2017,98907540,5
2017,98908889,4
2017,99987528,6
2017,99987538,5
2017,99987531,5
2017,99987535,5
2017,99988943,4
2017,103063849,5
2017,103068128,4
2017,103068236,4
2017,103068857,5
2017,103070778,4
2017,103071452,4
2017,103071952,5
2017,103072613,4
2017,103072622,5
2017,103078449,5
2017,103080446,4
2017,103080446,2
2017,103080908,4
2017,103081594,5
2017,103081586,5
2017,103082460,4
2017,103082750,5
2017,103083753,4
2017,103083750,5
2017,103084242,5
2017,103084383,4
2017,103086346,4
2017,99444138,4
2017,99451589,5
2017,99451649,4
2017,99451746,5
2017,101290665,4
2017,101292575,4
2017,101292639,5
2017,101292654,5
2017,101292717,5
2017,101292940,5
2017,101293007,5
2017,99444396,4
2017,99452909,5
2017,99453434,4
2017,99453427,3
2017,99460189,5
2017,99468967,4
2017,99469278,4
2017,99487002,5
2017,99438987,4
2017,99443113,4
2017,99451954,4
2017,99453031,4
2017,99453550,5
2017,99454045,4
2017,99463397,5
2017,99463674,5
2017,99468874,5
2017,99469128,5
2017,99469671,4
2017,99469665,4
2017,99473111,4
2017,99480487,5
2017,99483472,5
2017,99483582,8
2017,99483901,5
2017,99483919,5
2017,99484053,5
2017,99486277,4
2017,99924317,5
2017,99925754,3
2017,99928810,4
2017,99929286,4
2017,99931539,5
2017,99947358,5
2017,99947438,5
2017,99947743,5
2017,99948514,4
2017,99948513,4
2017,99950724,4
2017,99951736,4
2017,99956686,5
2017,99959346,4
2017,99960550,5
2017,99960565,5
2017,99962618,5
2017,99964116,5
2017,99977176,4
2017,99979681,4
2017,99979673,4
2017,99980253,4
2017,99981886,4
2017,99983376,4
2017,99985466,4
2017,99987096,4
2017,99987298,4
2017,99987353,4
2017,99989048,5
2017,99989044,5
2017,99989079,5
2017,99989068,5
2017,99989056,5
2017,99443157,4
2017,99453651,4
2017,99453663,5
2017,99454698,4
2017,99456548,4
2017,99456558,5
2017,99456856,5
2017,99457930,4
2017,99459057,5
2017,99459445,5
2017,99460991,5
2017,99461704,4
2017,99462648,5
2017,99463143,5
2017,99466606,5
2017,99467498,5
2017,99470165,4
2017,99474414,5
2017,99477055,5
2017,99483699,4
2017,99483828,5
2017,99484086,5
2017,99437453,4
2017,99439183,6
2017,99443997,5
2017,99444189,4
2017,99453298,5
2017,99453414,6
2017,99454219,5
2017,99456097,5
2017,99456544,4
2017,99458140,4
2017,99459081,5
2017,99459744,5
2017,99460160,4
2017,99466384,5
2017,99469205,4
2017,99475404,4
2017,99475393,4
2017,99478024,5
2017,99480114,4
2017,99439219,5
2017,99442871,4
2017,99443126,4
2017,99443188,4
2017,99445191,4
2017,99451969,4
2017,99453089,5
2017,99458279,5
2017,99458578,4
2017,99464129,5
2017,99464755,5
2017,99467197,4
2017,99467515,5
2017,99471392,5
2017,99471367,5
2017,99471381,5
2017,99471403,5
2017,99471406,5
2017,99472998,5
2017,99473003,5
2017,99473116,4
2017,99474001,5
2017,99474035,4
2017,99474422,5
2017,99483647,4
2017,99483966,4
2017,100770727,5
2017,100770749,4
2017,100770732,5
2017,100771063,5
2017,100771230,5
2017,100771831,4
2017,100772699,4
2017,100772778,4
2017,100773211,4
2017,100773314,5
2017,99924483,5
2017,99928780,5
2017,99928772,4
2017,99929870,5
2017,99929979,5
2017,99945787,5
2017,99946601,5
2017,99946597,5
2017,99953390,5
2017,99953404,5
2017,99957103,5
2017,99957151,5
2017,99961253,4
2017,99962123,4
2017,99962115,4
2017,99962522,5
2017,99964369,4
2017,99964631,4
2017,99966181,5
2017,99974721,4
2017,99975512,2
2017,99975512,6
2017,99980510,4
2017,99984269,5
2017,99987768,4
2017,103856608,5
2017,103856854,5
2017,103856984,5
2017,103856995,5
2017,103857518,4
2017,103860703,5
2017,103861287,4
2017,103861490,5
2017,103862052,5
2017,103862585,5
2017,103863487,4
2017,103865145,4
2017,103865151,4
2017,100745968,5
2017,98889673,5
2017,98889679,5
2017,98891564,5
2017,98892468,5
2017,98892479,5
2017,98899653,4
2017,98902662,5
2017,98902792,5
2017,98902966,5
2017,98905828,4
2017,99443300,4
2017,99445025,4
2017,99452098,5
2017,99461705,4
2017,99464415,5
2017,99464751,4
2017,99464751,1
2017,99468841,5
2017,99468863,5
2017,99477609,5
2017,99478968,4
2017,99478966,5
2017,99478973,5
2017,99479733,5
2017,99480329,5
2017,99481359,4
2017,99483543,4
2017,99483653,4
2017,99483804,4
2017,99484882,5
2017,99487021,4
2017,99931586,5
2017,99945217,4
2017,99946263,4
2017,99946869,4
2017,99947355,4
2017,99948002,5
2017,99948715,5
2017,99948778,4
2017,99949294,5
2017,99950803,4
2017,99955240,5
2017,99955247,5
2017,99956009,5
2017,99957135,4
2017,99958333,5
2017,99962543,4
2017,99962909,4
2017,99984112,4
2017,99985713,5
2017,99988896,5
2017,99989063,4
2017,99947443,5
2017,99948324,4
2017,99948320,4
2017,99949414,5
2017,99951421,4
2017,99951870,5
2017,99951867,5
2017,99955677,5
2017,99956029,5
2017,99960581,4
2017,99964330,4
2017,99981988,4
2017,99985191,4
2017,99985700,4
2017,99986921,5
2017,99986975,4
2017,99986957,4
2017,99987235,5
2017,99987275,4
2017,99987813,4
2017,99451248,5
2017,99451256,5
2017,99452597,5
2017,99453178,5
2017,99457426,4
2017,99458280,5
2017,99458284,5
2017,99458289,5
2017,99459845,5
2017,99461836,4
2017,99461862,4
2017,99461865,4
2017,99462130,4
2017,107956107,5
2017,99474087,5
2017,103045806,5
2017,103045889,5
2017,103046329,5
2017,103049008,5
2017,103049272,4
2017,103049306,4
2017,103049359,4
2017,103049471,4
2017,103049497,4
2017,103053691,5
2017,103053916,5
2017,103053937,4
2017,103054186,4
2017,103054547,4
2017,103054694,4
2017,103055369,5
2017,103058801,5
2017,103059102,5
2017,103059557,5
2017,103060135,4
2017,103060250,4
2017,103061602,5
2017,103061760,5
2017,103062768,4
2017,103062950,4
2017,103064566,5
2017,103065535,4
2017,103066585,4
2017,103067728,4
2017,103046074,4
2017,103055493,5
2017,103057528,4
2017,103060720,4
2017,103865149,4
2017,103865175,4
2017,103866794,4
2017,103867068,5
2017,103868029,5
2017,103868050,4
2017,103868059,5
2017,103868065,5
2017,103868270,4
2017,103869207,5
2017,99925454,4
2017,99951753,5
2017,103046735,4
2017,103045884,5
2017,103046243,5
2017,103046740,4
2017,103047708,5
2017,103047826,4
2017,103048035,4
2017,103048051,4
2017,103053858,5
2017,103053861,5
2017,103055209,5
2017,103055557,5
2017,103055581,4
2017,103057509,4
2017,103057966,5
2017,103058906,4
2017,103058900,4
2017,103060105,4
2017,103068166,4
2017,103068772,4
2017,103068973,1
2017,103073027,4
2017,103075079,4
2017,103075079,6
2017,103075079,1
2017,103075521,4
2017,103075609,4
2017,103075760,4
2017,103075795,5
2017,103075835,5
2017,103075962,5
2017,103077464,5
2017,103077669,5
2017,103078754,5
2017,103079807,5
2017,103079980,5
2017,103080295,5
2017,103080476,4
2017,103080923,5
2017,103080963,4
2017,103080957,5
2017,103081125,5
2017,103081260,4
2017,103081638,5
2017,103082772,5
2017,103084650,4
2017,103085774,5
2017,103086508,5
2017,103086582,4
2017,99925441,5
2017,99931235,4
2017,99948830,4
2017,99949171,4
2017,99949166,5
2017,99949912,4
2017,99950524,4
2017,99955644,5
2017,99958665,5
2017,99962365,5
2017,99962452,4
2017,99964086,5
2017,99966717,5
2017,99966858,4
2017,99966876,5
2017,99966913,4
2017,103048329,4
2017,103048699,5
2017,103048746,4
2017,103048744,4
2017,103048989,4
2017,103049685,5
2017,103049760,4
2017,103051938,5
2017,103052430,5
2017,103053256,5
2017,103053333,4
2017,103054377,4
2017,103056160,5
2017,103056672,5
2017,103056901,4
2017,103056905,4
2017,103057002,4
2017,103057834,5
2017,103057844,5
2017,103057838,5
2017,103058534,5
2017,103059134,4
2017,103059445,5
2017,103059457,4
2017,103061604,5
2017,103066186,5
2017,103068229,5
2017,103069006,5
2017,103070303,4
2017,103074404,4
2017,103074408,4
2017,103075460,5
2017,103080335,4
2017,103080392,4
2017,103083284,4
2017,103084209,4
2017,103084673,4
2017,99924791,4
2017,99929208,4
2017,99929850,5
2017,99931535,5
2017,99444236,4
2017,99466747,5
2017,99466748,5
2017,99469213,4
2017,99473792,2
2017,99477123,5
2017,99477957,4
2017,99480530,4
2017,99483503,4
2017,99483622,4
2017,99483838,5
2017,100767469,4
2017,100768223,5
2017,100768801,5
2017,100768920,5
2017,100769887,5
2017,100771428,4
2017,100771449,5
2017,100771785,5
2017,100772243,4
2017,100772768,5
2017,103046132,4
2017,103046432,5
2017,106297408,4
2017,103048116,5
2017,106297568,5
2017,106297572,3
2017,103050485,3
2017,103051211,5
2017,103051341,4
2017,103051335,4
2017,103052426,5
2017,103052460,4
2017,103052499,5
2017,103052816,4
2017,103053583,5
2017,103053654,5
2017,103053867,5
2017,103055151,5
2017,103055148,5
2017,103057196,4
2017,103062386,5
2017,103063773,5
2017,103067537,4
2017,103068661,5
2017,103069617,5
2017,103070474,4
2017,103072907,5
2017,103073228,4
2017,103073280,4
2017,103073775,2
2017,103073775,3
2017,103074336,4
2017,103075508,5
2017,103075848,5
2017,103077714,5
2017,103078348,5
2017,103079471,4
2017,103079489,5
2017,103079537,5
2017,103081286,5
2017,103081335,5
2017,103081621,4
2017,103082435,4
2017,103083630,4
2017,103083637,4
2017,103083801,4
2017,103084038,6
2017,103084314,4
2017,103084393,5
2017,103084592,4
2017,103084966,4
2017,103085128,5
2017,103085266,4
2017,103085508,5
2017,103086737,5
2017,106306723,5
2017,106307591,4
2017,106307636,4
2017,106307853,4
2017,106307923,4
2017,106308598,5
2017,100743700,5
2017,100743722,5
2017,100743999,4
2017,100744352,4
2017,100745954,5
2017,100745962,5
2017,100746113,4
2017,100746459,4
2017,100747766,3
2017,100748147,4
2017,100748143,4
2017,100749766,4
2017,100750373,5
2017,100750626,4
2017,100750694,5
2017,100752073,5
2017,100752112,5
2017,100752251,5
2017,100754250,4
2017,100761139,4
2017,100762552,4
2017,100762556,5
2017,100762549,4
2017,100762543,4
2017,100766309,5
2017,100766652,5
2017,100766646,5
2017,100766659,5
2017,100767430,5
2017,100767733,4
2017,100768827,4
2017,100768823,4
2017,100768844,5
2017,100769452,5
2017,100772557,4
2017,100772953,5
2017,102627517,5
2017,102627568,4
2017,101309093,4
2017,102627924,4
2017,102628253,4
2017,102629814,4
2017,102630666,5
2017,102630707,4
2017,102631298,8
2017,102632173,4
2017,102633273,5
2017,102633403,5
2017,102633993,4
2017,102635101,4
2017,102636665,5
2017,98891614,4
2017,98890947,4
2017,98898722,5
2017,98902967,4
2017,98903011,5
2017,98902997,5
2017,101284820,5
2017,101284986,4
2017,101285522,4
2017,101285751,5
2017,101286408,7
2017,101286523,4
2017,101286930,4
2017,101287128,4
2017,101287132,5
2017,101287137,4
2017,101288043,5
2017,101288063,4
2017,101288110,4
2017,101288536,5
2017,101288539,5
2017,101288543,5
2017,101288541,5
2017,101288542,5
2017,101289107,4
2017,101289651,5
2017,101289679,5
2017,101289668,4
2017,101289902,5
2017,101290568,4
2017,101291017,4
2017,101291064,4
2017,101291115,4
2017,101291449,5
2017,101291452,5
2017,101291745,6
2017,101292547,5
2017,101292552,5
2017,101292589,5
2017,101292601,4
2017,101292632,5
2017,101292629,5
2017,101292690,5
2017,101292949,4
2017,101292954,4
2017,101293045,4
2017,101293052,4
2017,101293289,5
2017,100744087,4
2017,100745965,5
2017,100746510,4
2017,100752273,4
2017,100752276,4
2017,100752845,5
2017,100757511,5
2017,100763756,4
2017,100764942,4
2017,100765075,4
2017,100765636,3
2017,100765636,1
2017,100766746,5
2017,100767467,4
2017,100767886,5
2017,100767890,5
2017,100768230,4
2017,100768251,5
2017,100768725,5
2017,100769283,4
2017,100769873,5
2017,100769970,5
2017,100770221,4
2017,100743709,4
2017,100743713,5
2017,100744611,4
2017,100746164,4
2017,100747665,4
2017,100747667,4
2017,100748335,5
2017,100748343,5
2017,100750361,5
2017,100750346,5
2017,100750351,5
2017,100750614,5
2017,100751005,5
2017,100751004,5
2017,100751652,4
2017,100753542,4
2017,100754378,5
2017,100754406,5
2017,100754393,4
2017,100754798,4
2017,100757187,5
2017,100757395,5
2017,100760346,4
2017,100761326,5
2017,100761540,4
2017,100763132,4
2017,100763256,5
2017,100763608,5
2017,100765158,5
2017,100770311,4
2017,100772330,4
2017,98903048,5
2017,101285080,5
2017,101285609,4
2017,101286479,4
2017,101287074,4
2017,101287078,4
2017,101288141,5
2017,101288613,5
2017,101288820,4
2017,101291790,5
2017,101291795,5
2017,101292686,4
2017,101292888,4
2017,101293060,5
2017,101293407,4
2017,101293538,5
2017,101293542,4
2017,101293539,4
2017,101293544,5
2017,101293547,5
2017,101293573,5
2017,101293561,4
2017,101293572,4
2017,101293580,5
2017,101293597,5
2017,101293603,5
2017,101293601,4
2017,101293595,4
2017,101293584,4
2017,101293675,5
2017,101293750,5
2017,101293764,5
2017,101293787,4
2017,101293801,5
2017,101293804,4
2017,101293798,4
2017,101293841,4
2017,101293830,4
2017,101293888,4
2017,101293900,4
2017,101293904,4
2017,101293940,5
2017,101293939,4
2017,101293950,4
2017,101294112,4
2017,101294145,5
2017,101294149,1
2017,101294171,5
2017,101294190,4
2017,101294179,4
2017,101294215,5
2017,101294320,4
2017,101294382,4
2017,101294384,5
2017,101294403,5
2017,101294434,2
2017,101294434,4
2017,101294466,4
2017,101294470,4
2017,101294474,5
2017,101294469,5
2017,101294490,4
2017,101294524,4
2017,100744056,4
2017,100744066,5
2017,100748016,5
2017,100749805,5
2017,100750192,5
2017,100750456,5
2017,100750615,5
2017,100752272,5
2017,100752628,5
2017,100755311,4
2017,100755912,5
2017,100757508,4
2017,100760747,4
2017,100761542,5
2017,100767445,4
2017,100769186,4
2017,100769203,5
2017,100769338,4
2017,100771414,5
2017,100772154,4
2017,100772668,4
2017,100773121,4
2017,100773283,4
2017,106717083,5
2017,99926075,5
2017,99926399,5
2017,99929139,4
2017,99929346,6
2017,99929346,3
2017,99930019,4
2017,99931105,4
2017,99931134,5
2017,106719263,5
2017,99945910,5
2017,99946944,4
2017,99948327,5
2017,99948315,5
2017,99948321,5
2017,99950832,5
2017,99955313,5
2017,99955320,5
2017,99955556,5
2017,99956750,5
2017,99957152,4
2017,99959258,5
2017,99959252,5
2017,99959392,5
2017,99962921,4
2017,99968294,5
2017,99968864,4
2017,99974110,5
2017,106721507,4
2017,99990647,4
2017,106726544,5
2017,98897724,2
2017,98896373,5
2017,98897119,4
2017,98899701,5
2017,98899698,5
2017,98899704,5
2017,98907083,4
2017,98913182,4
2017,98915361,5
2017,98915558,5
2017,103822780,5
2017,103822893,5
2017,103822905,5
2017,103823867,5
2017,103824481,5
2017,103824511,5
2017,103825760,4
2017,103825743,4
2017,103825906,5
2017,103826012,4
2017,103826015,5
2017,103826028,4
2017,103826243,4
2017,103826350,5
2017,103826773,5
2017,103827370,4
2017,103827958,5
2017,103828084,4
2017,98888515,4
2017,98896352,4
2017,98902551,4
2017,98915419,5
2017,103850343,5
2017,103850849,5
2017,103851513,4
2017,103851624,4
2017,103851798,4
2017,103852879,4
2017,103852994,4
2017,103853976,4
2017,103857089,5
2017,103858829,4
2017,103859054,4
2017,103859051,4
2017,103859452,4
2017,103860487,5
2017,103860551,5
2017,103860685,5
2017,103860971,4
2017,100743967,5
2017,100743977,5
2017,100743959,4
2017,100744931,4
2017,100744922,4
2017,100753584,5
2017,100755384,4
2017,100755384,2
2017,100757193,4
2017,100757350,5
2017,101284763,5
2017,101284961,4
2017,101285084,5
2017,101285279,5
2017,101285370,5
2017,101285547,5
2017,101285675,4
2017,101286055,5
2017,101286154,4
2017,101286317,5
2017,101286436,4
2017,101286433,4
2017,101286467,4
2017,101286462,4
2017,101286483,4
2017,101286822,4
2017,98899695,5
2017,98915334,5
2017,101285247,5
2017,101286136,4
2017,101286413,4
2017,101286423,4
2017,101286493,5
2017,101286511,5
2017,101288420,5
2017,101288441,5
2017,101288585,5
2017,101288620,4
2017,101288781,4
2017,101288815,4
2017,101288901,4
2017,101289298,4
2017,101290079,5
2017,101290101,5
2017,101290537,5
2017,101290580,5
2017,101290625,4
2017,101290687,5
2017,101291003,4
2017,101291105,4
2017,101291457,4
2017,101291486,4
2017,101291524,5
2017,101291639,5
2017,100758516,5
2017,100758929,4
2017,100760731,4
2017,100760927,4
2017,100761300,5
2017,100764834,4
2017,100767384,5
2017,100768141,5
2017,100768625,5
2017,100768616,5
2017,100769101,1
2017,100769116,5
2017,100769823,4
