"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2017,24,113659900,20092639
2017,4,113659900,20092637
2017,12,115445307,20474669
2017,12,115445918,20474784
2017,9,115446442,20474878
2017,20,113596730,20079598
2017,10,113596987,20079651
2017,12,113597632,20079797
2017,12,113598840,20080040
2017,12,113600264,20080291
2017,12,113602537,20080724
2017,12,113616041,20083002
2017,11,113616112,20083012
2017,12,113618739,20083491
2017,9,113618739,20083490
2017,12,113621748,20084161
2017,12,113625428,20084991
2017,9,113625428,20084990
2017,3,113625745,20085053
2017,20,113626525,20085211
2017,9,113628124,20085620
2017,18,113628473,20085703
2017,12,113628473,20085702
2017,12,113632034,20086651
2017,12,113632062,20086655
2017,18,113632092,20086666
2017,12,113635772,20087563
2017,12,113638004,20088086
2017,12,115448095,20475173
2017,12,113640014,20088489
2017,12,113645769,20089820
2017,12,113646326,20089939
2017,12,113647112,20090097
2017,20,113647116,20090100
2017,18,113654237,20091416
2017,12,113654237,20091417
2017,18,113657755,20092140
2017,3,113662495,20093165
2017,20,115448750,20475305
2017,12,115449901,20475559
2017,12,115450011,20475580
2017,12,115450105,20475606
2017,3,115450128,20475614
2017,20,115450375,20475676
2017,12,115450689,20475726
2017,12,115450919,20475776
2017,12,115451047,20475814
2017,12,115451120,20475824
2017,12,115451139,20475831
2017,12,115451138,20475830
2017,3,115451221,20475855
2017,18,115451240,20475860
2017,18,115451289,20475873
2017,12,115451391,20475905
2017,12,115451452,20475916
2017,12,115451520,20475933
2017,12,115451600,20475952
2017,11,115451718,20475989
2017,3,115451731,20475992
2017,3,115452133,20476099
2017,12,115452124,20476093
2017,18,115452120,20476091
2017,12,115452541,20476195
2017,20,115452543,20476196
2017,10,115453087,20476314
2017,12,114956499,20369703
2017,12,114957687,20369879
2017,12,114958085,20369938
2017,12,114959509,20370158
2017,12,114959711,20370193
2017,12,114961205,20370490
2017,12,114965362,20371290
2017,12,114965602,20371344
2017,4,114966963,20371633
2017,18,114968981,20372062
2017,12,114968981,20372060
2017,11,114969977,20372259
2017,12,114970567,20372396
2017,20,114971629,20372602
2017,4,114972212,20372707
2017,12,114973195,20372884
2017,12,114974550,20373155
2017,12,114974779,20373219
2017,12,114974877,20373250
2017,18,114974881,20373251
2017,12,114975617,20373457
2017,3,114977258,20373730
2017,12,114977845,20373849
2017,12,114978615,20374036
2017,20,114979946,20374297
2017,12,114980029,20374316
2017,12,114980040,20374317
2017,18,114980523,20374408
2017,19,114980523,20374412
2017,12,114980813,20374461
2017,12,114981363,20374569
2017,9,114981714,20374636
2017,3,114983208,20374965
2017,12,114983432,20374991
2017,3,113597073,20079667
2017,5,113599757,20080221
2017,3,113600565,20080362
2017,3,113600580,20080370
2017,20,113601177,20080491
2017,12,113616264,20083033
2017,12,113616314,20083043
2017,12,113616330,20083046
2017,12,113619107,20083580
2017,12,113619916,20083760
2017,18,113621234,20084046
2017,18,113621813,20084179
2017,12,113626223,20085141
2017,12,113626888,20085285
2017,20,113628703,20085732
2017,12,113629885,20086091
2017,12,113632136,20086675
2017,12,113633863,20087024
2017,5,113636105,20087673
2017,12,113637956,20088082
2017,12,113640049,20088493
2017,12,113645789,20089828
2017,12,113651177,20090869
2017,12,113661727,20093018
2017,12,115442771,20474098
2017,12,115442823,20474108
2017,12,115443155,20474176
2017,12,115443441,20474221
2017,18,115444117,20474390
2017,12,115444117,20474389
2017,12,115444420,20474465
2017,12,115444617,20474494
2017,12,115445062,20474599
2017,12,115445391,20474692
2017,12,115446165,20474818
2017,20,115447012,20474969
2017,20,115447418,20475061
2017,12,115448506,20475253
2017,12,115448533,20475256
2017,12,115448868,20475340
2017,12,115449569,20475472
2017,12,115449971,20475569
2017,12,115450200,20475632
2017,12,115450268,20475641
2017,12,115450273,20475643
2017,12,115450591,20475711
2017,2,115450790,20475750
2017,12,115451016,20475804
2017,12,115451046,20475811
2017,10,115451083,20475818
2017,12,115451197,20475850
2017,3,115451270,20475870
2017,18,115451299,20475875
2017,12,115451363,20475895
2017,12,115451443,20475911
2017,20,115451489,20475929
2017,12,115451497,20475931
2017,12,115451577,20475948
2017,12,115451613,20475957
2017,12,115451710,20475984
2017,10,115451711,20475985
2017,12,115451756,20475998
2017,12,115452366,20476163
2017,12,115452384,20476167
2017,12,115452401,20476172
2017,12,115452467,20476186
2017,12,115452469,20476187
2017,12,115452720,20476230
2017,12,115452760,20476235
2017,12,115452772,20476238
2017,12,115453107,20476320
2017,3,115453421,20476381
2017,3,115453759,20476443
2017,18,115454101,20476528
2017,12,115454098,20476527
2017,12,115454367,20476577
2017,9,115454360,20476576
2017,3,115454396,20476587
2017,6,115454396,20476588
2017,12,115454389,20476585
2017,12,115454444,20476596
2017,12,115454507,20476608
2017,3,115454544,20476617
2017,12,115454583,20476630
2017,12,115454832,20476686
2017,12,115454965,20476717
2017,12,115455022,20476727
2017,12,115455088,20476744
2017,18,115455095,20476746
2017,12,115455111,20476752
2017,12,115455192,20476769
2017,20,115455372,20476780
2017,9,113599554,20080195
2017,12,113601633,20080582
2017,5,113601963,20080621
2017,12,113602121,20080641
2017,12,113602490,20080711
2017,12,113616245,20083031
2017,12,113616280,20083037
2017,5,113618346,20083425
2017,4,113618346,20083424
2017,18,113622372,20084313
2017,12,113623026,20084480
2017,12,113626211,20085139
2017,12,113626680,20085235
2017,12,113628021,20085592
2017,12,113628958,20085828
2017,2,113629110,20085873
2017,12,113634068,20087089
2017,4,113646560,20089982
2017,12,113647652,20090198
2017,12,113649591,20090583
2017,12,113650577,20090756
2017,3,113652803,20091169
2017,12,113654879,20091538
2017,20,113655250,20091618
2017,19,113656144,20091806
2017,12,113657736,20092135
2017,12,113658333,20092276
2017,12,113658448,20092297
2017,12,113658653,20092355
2017,12,113597637,20079798
2017,12,113600517,20080353
2017,12,113601976,20080622
2017,9,113619317,20083628
2017,12,113619317,20083630
2017,10,113622360,20084309
2017,12,113623151,20084503
2017,12,113629890,20086094
2017,12,113630018,20086124
2017,12,113633128,20086859
2017,12,113633631,20086951
2017,12,113633785,20087003
2017,12,113633939,20087047
2017,12,113634104,20087098
2017,12,113635263,20087399
2017,12,113636092,20087670
2017,4,113638033,20088089
2017,3,113645218,20089712
2017,12,113645860,20089844
2017,12,113647055,20090092
2017,11,113647754,20090219
2017,12,113655200,20091606
2017,12,113596684,20079591
2017,12,113596686,20079592
2017,12,113602485,20080709
2017,12,113620201,20083827
2017,12,113620534,20083900
2017,12,113621257,20084053
2017,3,113621840,20084190
2017,12,113621837,20084188
2017,20,113623049,20084486
2017,12,113626935,20085298
2017,2,113628997,20085836
2017,12,113629898,20086098
2017,2,113633530,20086920
2017,12,113633642,20086960
2017,12,113635256,20087394
2017,12,113637866,20088065
2017,12,113638006,20088085
2017,12,113638027,20088088
2017,12,113638067,20088093
2017,12,113638124,20088106
2017,12,113640080,20088502
2017,5,113645009,20089664
2017,11,113655079,20091581
2017,12,113657837,20092153
2017,18,113657966,20092187
2017,12,113658464,20092303
2017,12,113659314,20092509
2017,18,116765093,20772400
2017,12,116765434,20772455
2017,20,116766146,20772578
2017,12,116766632,20772639
2017,12,116766892,20772690
2017,12,116766904,20772693
2017,12,116766976,20772705
2017,12,116767076,20772724
2017,12,116770619,20773491
2017,12,113618783,20083499
2017,12,113619680,20083705
2017,9,113620776,20083944
2017,12,113622717,20084398
2017,9,113623158,20084505
2017,12,113626976,20085309
2017,12,113627317,20085405
2017,20,113627310,20085403
2017,12,113631784,20086583
2017,12,113635501,20087469
2017,20,113652892,20091184
2017,10,113656071,20091789
2017,10,113656575,20091896
2017,12,113657747,20092138
2017,18,113657779,20092145
2017,12,113658052,20092215
2017,12,113658082,20092223
2017,12,113658614,20092348
2017,3,113662660,20093191
2017,19,116343033,20676816
2017,3,116343724,20676916
2017,20,114956071,20369631
2017,12,114956665,20369724
2017,20,114956730,20369734
2017,12,114959905,20370227
2017,12,114959921,20370231
2017,9,114959921,20370230
2017,12,114960244,20370285
2017,12,114960274,20370288
2017,12,114960282,20370291
2017,12,114960522,20370342
2017,12,116345251,20677192
2017,12,114960620,20370363
2017,12,114960686,20370384
2017,12,114960766,20370406
2017,20,116345588,20677275
2017,12,114961059,20370470
2017,11,116345616,20677284
2017,2,116346147,20677409
2017,12,114961979,20370661
2017,9,114964089,20371012
2017,9,114964397,20371078
2017,12,114964810,20371181
2017,20,114965905,20371421
2017,12,114966120,20371468
2017,3,114967308,20371698
2017,12,116348795,20677883
2017,12,114968202,20371907
2017,12,114968526,20371979
2017,12,114968813,20372029
2017,18,114969202,20372120
2017,18,114969496,20372177
2017,3,114970534,20372387
2017,12,114970637,20372415
2017,12,114971035,20372486
2017,20,114972942,20372846
2017,11,114974015,20373036
2017,18,114974018,20373038
2017,4,114974022,20373039
2017,4,114974579,20373163
2017,10,114974769,20373215
2017,12,114974807,20373228
2017,18,114974912,20373264
2017,9,114974953,20373275
2017,12,114975685,20373465
2017,12,114975803,20373483
2017,10,114977088,20373704
2017,12,114978723,20374059
2017,12,114980208,20374340
2017,12,114980877,20374475
2017,20,114982377,20374784
2017,19,114982688,20374844
2017,2,114982668,20374831
2017,12,114983066,20374920
2017,12,114983086,20374930
2017,9,114983364,20374982
2017,12,114984401,20375172
2017,11,114985029,20375289
2017,12,114985203,20375327
2017,18,114985476,20375371
2017,12,114985577,20375393
2017,12,114986165,20375531
2017,12,114988838,20376083
2017,12,114989027,20376133
2017,12,114989204,20376188
2017,12,114989600,20376313
2017,12,114956065,20369629
2017,12,114956282,20369666
2017,12,114958081,20369936
2017,12,114958128,20369944
2017,12,114960281,20370290
2017,19,114960630,20370366
2017,12,114961048,20370468
2017,12,114962439,20370748
2017,2,114963131,20370866
2017,9,114965074,20371247
2017,12,114965536,20371326
2017,12,114967035,20371648
2017,12,114967751,20371804
2017,18,114967890,20371838
2017,12,114967890,20371836
2017,12,114968269,20371925
2017,12,114968456,20371968
2017,9,114970579,20372398
2017,11,114972029,20372667
2017,12,114972227,20372713
2017,12,114973359,20372901
2017,12,114973497,20372937
2017,12,114973990,20373029
2017,12,114974626,20373181
2017,12,114974750,20373208
2017,10,114974767,20373214
2017,12,114974776,20373217
2017,12,114975451,20373413
2017,12,114975898,20373495
2017,3,114975960,20373512
2017,12,114977264,20373733
2017,10,114978624,20374040
2017,12,114978778,20374072
2017,12,114980789,20374453
2017,12,114981372,20374572
2017,12,114981962,20374685
2017,12,114988513,20376009
2017,12,114989023,20376131
2017,12,114989153,20376171
2017,18,114989226,20376198
2017,12,114989264,20376211
2017,12,114989399,20376265
2017,12,114990076,20376398
2017,12,114958198,20369955
2017,20,114959860,20370217
2017,12,114960746,20370396
2017,12,114961051,20370469
2017,9,114961499,20370566
2017,12,114961926,20370652
2017,12,114965796,20371395
2017,12,114969509,20372180
2017,5,119104452,21254740
2017,12,119104915,21254825
2017,12,119105058,21254858
2017,22,119105750,21254982
2017,5,119106098,21255069
2017,9,119106908,21255267
2017,3,119108449,21255496
2017,9,119108449,21255497
2017,12,114974136,20373067
2017,12,114974366,20373107
2017,12,114974788,20373221
2017,12,114975815,20373484
2017,12,114977720,20373821
2017,12,114978255,20373929
2017,12,114979415,20374209
2017,20,119110175,21255925
2017,12,114980633,20374435
2017,22,114981404,20374584
2017,12,114982675,20374833
2017,9,114982835,20374873
2017,12,114983406,20374987
2017,12,114983948,20375083
2017,12,114984011,20375092
2017,12,114984162,20375119
2017,12,119110782,21256049
2017,12,114984924,20375271
2017,12,114985546,20375390
2017,12,114986181,20375534
2017,11,114986583,20375608
2017,19,114986682,20375640
2017,18,119110782,21256051
2017,12,114987236,20375721
2017,10,114987291,20375748
2017,12,114988085,20375924
2017,12,114988888,20376093
2017,12,114988938,20376107
2017,20,119112095,21256300
2017,18,119111476,21256181
2017,5,119112256,21256338
2017,12,119112317,21256349
2017,12,114972520,20372768
2017,20,114973767,20372985
2017,12,114974142,20373068
2017,6,114974605,20373171
2017,12,114974666,20373189
2017,12,114977779,20373835
2017,12,114978122,20373907
2017,12,114980818,20374462
2017,9,114980818,20374463
2017,20,114981087,20374514
2017,12,114981452,20374592
2017,11,114981911,20374675
2017,5,114982814,20374871
2017,5,114982810,20374867
2017,12,114983114,20374938
2017,20,114983528,20375010
2017,12,114983816,20375059
2017,12,114983920,20375078
2017,9,114984460,20375189
2017,10,114984536,20375206
2017,2,114984555,20375210
2017,12,114986310,20375543
2017,12,114986627,20375619
2017,12,114987730,20375836
2017,3,114988986,20376116
2017,12,114989129,20376160
2017,12,114989144,20376166
2017,12,114989197,20376185
2017,19,114989248,20376204
2017,12,114989594,20376311
2017,12,114990064,20376392
2017,12,114990215,20376411
2017,12,114980749,20374448
2017,12,114981147,20374532
2017,12,114981218,20374543
2017,18,114981415,20374585
2017,12,114982354,20374781
2017,12,114982651,20374828
2017,12,114984472,20375194
2017,12,114985161,20375314
2017,3,114985192,20375316
2017,4,114985192,20375321
2017,5,114985192,20375323
2017,19,114985909,20375470
2017,12,114986658,20375633
2017,12,114988509,20376008
2017,12,114988694,20376052
2017,12,114989317,20376232
2017,11,114989360,20376249
2017,12,114990056,20376388
2017,12,114955998,20369614
2017,12,114956472,20369700
2017,4,114956875,20369754
2017,10,116329403,20674093
2017,9,114957668,20369875
2017,12,114957796,20369895
2017,6,114957791,20369893
2017,12,114958077,20369935
2017,12,114958193,20369954
2017,5,114958327,20369976
2017,12,114958393,20369978
2017,19,114959341,20370119
2017,12,114959810,20370210
2017,12,114960222,20370279
2017,10,114960637,20370368
2017,9,114961035,20370465
2017,9,114961486,20370561
2017,12,114961489,20370564
2017,18,116330220,20674279
2017,10,114962349,20370739
2017,3,114962844,20370816
2017,12,116330312,20674294
2017,12,116330851,20674374
2017,12,114963957,20370987
2017,18,114964041,20371006
2017,12,114964092,20371013
2017,12,116331287,20674446
2017,20,114964941,20371214
2017,20,114965819,20371399
2017,12,116332003,20674578
2017,9,114967027,20371646
2017,12,114967750,20371802
2017,18,114968209,20371904
2017,19,114968283,20371928
2017,20,114968380,20371947
2017,6,114969453,20372169
2017,12,114969513,20372181
2017,12,114969700,20372209
2017,12,114969868,20372239
2017,12,114970086,20372287
2017,20,114970084,20372286
2017,10,114970337,20372340
2017,12,114970505,20372377
2017,12,116332671,20674719
2017,12,114971624,20372601
2017,12,116332677,20674721
2017,12,114972215,20372708
2017,20,114973696,20372973
2017,10,114973744,20372980
2017,12,114973817,20372995
2017,10,114974032,20373043
2017,10,114974577,20373161
2017,18,114974595,20373168
2017,12,114974629,20373179
2017,12,114974700,20373198
2017,12,114975012,20373300
2017,12,116333115,20674818
2017,12,114975790,20373481
2017,12,114975941,20373505
2017,12,116333143,20674827
2017,19,114976255,20373562
2017,12,114977065,20373700
2017,12,114977104,20373709
2017,12,114977141,20373713
2017,12,116334301,20675084
2017,20,116334612,20675147
2017,12,114979994,20374309
2017,12,114980154,20374329
2017,18,114980154,20374331
2017,12,114980782,20374451
2017,12,114980824,20374465
2017,12,114981119,20374524
2017,12,114981697,20374630
2017,12,114981742,20374641
2017,12,114981930,20374680
2017,12,114982066,20374710
2017,20,114982142,20374721
2017,12,114982951,20374902
2017,12,114983472,20375000
2017,12,114983608,20375020
2017,12,114983923,20375079
2017,12,114984930,20375274
2017,18,114984995,20375283
2017,12,114985107,20375304
2017,12,114986579,20375607
2017,19,114987089,20375686
2017,12,114988637,20376041
2017,12,114988778,20376067
2017,12,114989160,20376174
2017,12,114989246,20376202
2017,12,114955953,20369610
2017,12,114956165,20369645
2017,9,114958061,20369932
2017,9,114958286,20369974
2017,12,114959612,20370180
2017,12,114959654,20370187
2017,12,114960695,20370385
2017,12,114960998,20370458
2017,12,114961132,20370481
2017,12,114962388,20370743
2017,12,114965242,20371275
2017,12,114965572,20371338
2017,12,114968650,20371995
2017,12,114968767,20372022
2017,12,114968887,20372044
2017,9,114969350,20372147
2017,12,114969442,20372167
2017,12,114969470,20372172
2017,12,114969970,20372256
2017,12,114970562,20372395
2017,12,114973870,20373003
2017,10,114973870,20373002
2017,12,114974818,20373233
2017,22,114975552,20373443
2017,9,114977289,20373740
2017,11,114977665,20373813
2017,12,114978333,20373944
2017,18,114978847,20374080
2017,12,114980624,20374434
2017,12,114980806,20374458
2017,3,114981066,20374509
2017,12,114981882,20374666
2017,12,114982044,20374703
2017,10,114982915,20374892
2017,12,114982915,20374893
2017,12,114983069,20374923
2017,12,114983113,20374939
2017,12,114983994,20375089
2017,20,114984445,20375184
2017,12,114986511,20375592
2017,9,114987123,20375693
2017,2,114987423,20375778
2017,12,114988660,20376043
2017,12,114988770,20376064
2017,12,114988970,20376113
2017,12,114989581,20376306
2017,18,114415721,20251251
2017,18,114416971,20251508
2017,12,114417619,20251648
2017,12,114418245,20251770
2017,2,114419199,20251933
2017,9,114419206,20251936
2017,18,114421544,20252381
2017,12,114422101,20252508
2017,12,114422819,20252658
2017,12,114423903,20252862
2017,5,114423926,20252864
2017,12,114424045,20252891
2017,12,114424657,20252995
2017,20,114426789,20253454
2017,12,114428519,20253810
2017,9,114429819,20254029
2017,20,114430452,20254153
2017,12,114431869,20254471
2017,12,114432205,20254553
2017,18,114432560,20254655
2017,18,114434360,20255065
2017,12,114434602,20255120
2017,12,114437229,20255687
2017,12,114438830,20255959
2017,20,114440911,20256295
2017,12,114441275,20256367
2017,12,114441414,20256387
2017,18,114441987,20256472
2017,12,114441987,20256470
2017,19,114442364,20256533
2017,2,114442453,20256545
2017,12,114442711,20256603
2017,12,114442819,20256634
2017,18,114443999,20256880
2017,12,114956056,20369627
2017,22,114958211,20369958
2017,4,114958211,20369959
2017,3,114958211,20369957
2017,11,114959456,20370141
2017,12,114959865,20370219
2017,3,114960134,20370271
2017,12,114960452,20370323
2017,18,114961671,20370603
2017,18,114962024,20370666
2017,12,114963339,20370902
2017,12,114964947,20371217
2017,12,114965324,20371286
2017,12,114966428,20371525
2017,20,114967292,20371695
2017,12,114967448,20371739
2017,12,114968362,20371944
2017,9,114969042,20372075
2017,18,114969042,20372076
2017,12,114970221,20372320
2017,3,114970326,20372339
2017,11,114972231,20372714
2017,9,114973685,20372967
2017,12,114974571,20373158
2017,12,114974681,20373194
2017,12,114974752,20373210
2017,12,114974806,20373227
2017,12,114975040,20373304
2017,18,114975415,20373404
2017,3,114976499,20373598
2017,12,114976552,20373606
2017,12,114976563,20373610
2017,12,114977268,20373735
2017,12,114978882,20374086
2017,12,114982061,20374709
2017,12,114983225,20374967
2017,12,114984535,20375205
2017,18,114987795,20375859
2017,18,114988600,20376031
2017,12,114988604,20376033
2017,12,114988609,20376035
2017,12,114989123,20376157
2017,12,114989148,20376170
2017,12,114989854,20376357
2017,12,114990605,20376480
2017,12,114956152,20369644
2017,12,114956908,20369758
2017,12,114957571,20369862
2017,12,114957749,20369884
2017,12,114962238,20370718
2017,12,114962850,20370818
2017,12,114963043,20370855
2017,12,114963145,20370869
2017,10,114965856,20371406
2017,12,114965856,20371410
2017,12,114967549,20371760
2017,12,114967803,20371814
2017,12,114968351,20371942
2017,12,114968753,20372021
2017,20,114968857,20372037
2017,12,114969504,20372178
2017,12,114970027,20372269
2017,12,114971148,20372508
2017,19,114972208,20372706
2017,12,114973362,20372903
2017,9,114973752,20372983
2017,3,114974756,20373211
2017,4,114974820,20373235
2017,12,114976537,20373604
2017,20,114976824,20373645
2017,3,114983717,20375046
2017,12,114983746,20375048
2017,12,114983866,20375068
2017,3,114984321,20375155
2017,12,114985629,20375406
2017,12,114985900,20375469
2017,11,114985884,20375464
2017,12,114986293,20375540
2017,12,114986471,20375575
2017,20,114986543,20375598
2017,12,114987193,20375706
2017,12,114987254,20375730
2017,12,114989267,20376212
2017,12,114989322,20376234
2017,12,114414996,20251107
2017,12,114416625,20251414
2017,12,114421117,20252291
2017,3,114422015,20252489
2017,18,114423503,20252785
2017,12,114423503,20252784
2017,12,114423587,20252800
2017,5,114423851,20252847
2017,12,114424936,20253054
2017,12,114425349,20253130
2017,12,114425375,20253138
2017,3,114426390,20253374
2017,10,114428520,20253811
2017,20,114428898,20253883
2017,12,114430674,20254203
2017,12,114430956,20254267
2017,12,114434254,20255043
2017,4,114434512,20255094
2017,12,114436268,20255487
2017,12,114436307,20255490
2017,12,114437224,20255685
2017,12,114437995,20255825
2017,2,114438303,20255865
2017,20,114438407,20255883
2017,12,114438626,20255932
2017,18,114439166,20256019
2017,12,114439298,20256032
2017,19,114439551,20256071
2017,12,114439618,20256088
2017,12,114440822,20256282
2017,12,114441079,20256332
2017,12,114441258,20256364
2017,12,114442445,20256544
2017,12,114442817,20256631
2017,12,114444480,20256967
2017,12,114414472,20251013
2017,12,114415418,20251197
2017,11,114416915,20251496
2017,10,114418518,20251825
2017,12,114419223,20251939
2017,18,114421268,20252325
2017,20,114421535,20252379
2017,12,114421936,20252474
2017,12,114422622,20252615
2017,9,114423343,20252763
2017,12,114424566,20252980
2017,18,114425418,20253149
2017,12,114425418,20253148
2017,12,114425902,20253258
2017,22,114426301,20253353
2017,3,114428231,20253742
2017,3,114428238,20253743
2017,12,114428455,20253792
2017,18,114431443,20254374
2017,2,114432357,20254604
2017,3,114432567,20254657
2017,18,114432570,20254659
2017,20,114433334,20254848
2017,12,114434073,20255010
2017,19,114434211,20255033
2017,12,114434549,20255103
2017,12,114436060,20255446
2017,12,114441404,20256385
2017,12,114443521,20256806
2017,2,114443785,20256843
2017,12,115454082,20476524
2017,12,115454120,20476535
2017,20,115455484,20476789
2017,12,115455512,20476794
2017,12,115455543,20476797
2017,12,114414497,20251018
2017,12,114415133,20251144
2017,12,114416394,20251376
2017,18,114421659,20252411
2017,18,114422202,20252533
2017,12,114422202,20252531
2017,19,114423861,20252848
2017,12,115455807,20476832
2017,19,114425226,20253106
2017,12,115455940,20476853
2017,3,115455946,20476855
2017,12,114426632,20253416
2017,12,115455947,20476856
2017,12,115456008,20476861
2017,12,115456027,20476867
2017,12,114428422,20253785
2017,12,114428939,20253891
2017,12,114430580,20254190
2017,12,114432470,20254635
2017,20,115456090,20476879
2017,11,114433221,20254830
2017,12,114434634,20255130
2017,12,114435587,20255339
2017,12,114435973,20255436
2017,12,114436386,20255507
2017,12,114437456,20255725
2017,12,115457530,20477124
2017,18,114438279,20255863
2017,12,114438392,20255877
2017,12,114438932,20255974
2017,12,115460446,20477608
2017,12,114439936,20256153
2017,18,114440840,20256284
2017,12,114440941,20256303
2017,12,114442523,20256558
2017,12,114442812,20256630
2017,12,114442866,20256642
2017,12,114443008,20256681
2017,12,115456359,20476935
2017,12,114444541,20256976
2017,10,114445178,20257065
2017,12,115456439,20476949
2017,12,115456461,20476956
2017,12,115456473,20476958
2017,12,115456489,20476960
2017,12,114959739,20370198
2017,12,114960151,20370272
2017,12,114961172,20370485
2017,20,114965323,20371285
2017,12,114965382,20371295
2017,12,114966097,20371463
2017,12,114966436,20371528
2017,12,114967859,20371825
2017,2,114969201,20372119
2017,2,114969197,20372118
2017,9,114969354,20372149
2017,5,114969788,20372226
2017,12,114971143,20372509
2017,20,114974121,20373064
2017,12,114974264,20373086
2017,12,114974588,20373166
2017,12,114974736,20373206
2017,21,114974936,20373269
2017,12,115429000,20471390
2017,20,115429447,20471487
2017,12,115429624,20471523
2017,6,115429743,20471549
2017,12,115429792,20471556
2017,3,115430008,20471595
2017,12,115430358,20471651
2017,12,115430818,20471770
2017,3,115431078,20471838
2017,12,115431099,20471844
2017,12,115431639,20471953
2017,20,115431838,20472002
2017,12,115432014,20472047
2017,12,115432092,20472059
2017,12,114417816,20251688
2017,3,114418359,20251789
2017,12,114418804,20251867
2017,12,114418824,20251870
2017,12,114421335,20252338
2017,12,114423058,20252696
2017,20,114423611,20252804
2017,10,114423613,20252805
2017,12,114423782,20252833
2017,12,114423865,20252850
2017,12,114423882,20252856
2017,12,114424067,20252896
2017,20,114425142,20253088
2017,20,114426405,20253378
2017,12,114431156,20254310
2017,12,114432044,20254511
2017,12,114432038,20254510
2017,9,114432121,20254532
2017,12,114432256,20254573
2017,12,114434575,20255112
2017,3,114434739,20255150
2017,12,114435791,20255396
2017,12,114437241,20255693
2017,12,114438181,20255847
2017,12,114438308,20255867
2017,12,114438841,20255963
2017,18,114438873,20255968
2017,12,114441248,20256361
2017,12,114442093,20256488
2017,11,114442090,20256487
2017,12,114442674,20256598
2017,12,114442743,20256613
2017,12,114442801,20256627
2017,12,114443567,20256817
2017,12,114444324,20256935
2017,18,114444324,20256937
2017,12,114444458,20256960
2017,2,114445151,20257061
2017,9,114414636,20251047
2017,12,114414670,20251053
2017,12,114427033,20253508
2017,12,114427081,20253521
2017,20,114430223,20254109
2017,12,114431377,20254360
2017,12,114431861,20254468
2017,3,114431965,20254484
2017,12,114432382,20254612
2017,12,114438319,20255870
2017,12,114438366,20255874
2017,12,114441245,20256360
2017,20,114442018,20256478
2017,11,114442044,20256479
2017,4,114442372,20256534
2017,2,114442476,20256548
2017,12,114442722,20256609
2017,12,114443424,20256781
2017,18,114443424,20256782
2017,18,114957279,20369819
2017,18,114957719,20369880
2017,12,114959390,20370129
2017,12,114959772,20370204
2017,9,114960412,20370315
2017,12,114961550,20370579
2017,9,114962420,20370746
2017,12,114964352,20371065
2017,10,114964352,20371064
2017,19,114965155,20371260
2017,12,114965878,20371413
2017,12,114967716,20371795
2017,9,114967816,20371818
2017,20,114968279,20371927
2017,20,114969790,20372227
2017,12,114973458,20372932
2017,12,114973457,20372931
2017,3,114974575,20373162
2017,12,114974815,20373232
2017,12,114975752,20373473
2017,12,114975744,20373471
2017,19,114976814,20373644
2017,12,114977038,20373692
2017,10,114978118,20373906
2017,12,114980244,20374348
2017,22,114981072,20374510
2017,12,114981664,20374623
2017,12,114984477,20375196
2017,6,114986273,20375537
2017,12,114987110,20375688
2017,12,114987322,20375760
2017,9,114987646,20375818
2017,12,114987909,20375876
2017,5,114988616,20376038
2017,18,114989016,20376128
2017,12,114989180,20376178
2017,12,114425319,20253125
2017,12,114425422,20253150
2017,12,114426213,20253331
2017,12,114427487,20253597
2017,12,114428695,20253846
2017,12,114429775,20254023
2017,12,114430045,20254072
2017,12,114430258,20254115
2017,12,114430955,20254266
2017,12,114431367,20254356
2017,12,114432178,20254546
2017,12,114432400,20254617
2017,4,114432689,20254680
2017,12,114433339,20254849
2017,12,114433621,20254908
2017,12,114434485,20255086
2017,19,114435075,20255223
2017,12,114435958,20255433
2017,12,114436244,20255482
2017,12,114437450,20255722
2017,12,114438272,20255861
2017,12,114438922,20255972
2017,12,114439854,20256137
2017,12,114441225,20256357
2017,12,114441345,20256376
2017,12,114442532,20256563
2017,3,114442658,20256595
2017,12,114442715,20256607
2017,18,114443937,20256868
2017,3,117511237,20924572
2017,3,117511232,20924571
2017,20,117512671,20924911
2017,12,117513217,20925038
2017,18,117513403,20925088
2017,12,115432141,20472070
2017,20,115433456,20472401
2017,12,115433512,20472415
2017,12,115433526,20472422
2017,12,115433562,20472427
2017,10,115433721,20472473
2017,12,115434047,20472553
2017,12,115434458,20472638
2017,12,116764637,20772338
2017,18,116766347,20772606
2017,12,116766518,20772628
2017,12,116768398,20773023
2017,18,116768641,20773083
2017,3,116769611,20773302
2017,11,116770055,20773382
2017,12,116770596,20773481
2017,12,114414693,20251057
2017,21,114414969,20251103
2017,20,114420970,20252257
2017,18,114421626,20252399
2017,18,114423577,20252797
2017,5,114423970,20252872
2017,5,114423961,20252869
2017,12,114423961,20252870
2017,12,114425430,20253152
2017,12,114428452,20253791
2017,20,114428512,20253807
2017,21,114428571,20253826
2017,12,114428828,20253867
2017,3,114429248,20253941
2017,12,114430370,20254141
2017,12,114430916,20254255
2017,12,114431820,20254447
2017,2,114431922,20254478
2017,22,114432318,20254595
2017,12,114435239,20255267
2017,12,114435988,20255439
2017,12,113615911,20082991
2017,20,113616585,20083097
2017,12,113617984,20083327
